year,state,state_po,county_name,county_fips,Total Votes,Republican,Democrat,Repub_%,Dem_%,Majority
2020,KENTUCKY,KY,HOPKINS,21107,21509,15757,5439,0.73258,0.25287,Republican
2020,KENTUCKY,KY,JACKSON,21109,6113,5453,605,0.89203,0.09897,Republican
2020,KENTUCKY,KY,JEFFERSON,21111,386093,150619,228288,0.39011,0.59128,Democrat
2020,KENTUCKY,KY,JESSAMINE,21113,26251,17096,8567,0.65125,0.32635,Republican
2020,KENTUCKY,KY,JOHNSON,21115,10192,8450,1608,0.82908,0.15777,Republican
2020,KENTUCKY,KY,KENTON,21117,82108,48123,32265,0.58609,0.39296,Republican
2020,KENTUCKY,KY,KNOTT,21119,6251,4779,1412,0.76452,0.22588,Republican
2020,KENTUCKY,KY,KNOX,21121,13273,11012,2114,0.82965,0.15927,Republican
2020,KENTUCKY,KY,LARUE,21123,7301,5685,1504,0.77866,0.206,Republican
2020,KENTUCKY,KY,LAUREL,21125,28097,23234,4474,0.82692,0.15923,Republican
2020,KENTUCKY,KY,LAWRENCE,21127,6955,5633,1238,0.80992,0.178,Republican
2020,KENTUCKY,KY,LEE,21129,2659,2159,459,0.81196,0.17262,Republican
2020,KENTUCKY,KY,LESLIE,21131,4811,4321,446,0.89815,0.0927,Republican
2020,KENTUCKY,KY,LETCHER,21133,9135,7226,1799,0.79102,0.19693,Republican
2020,KENTUCKY,KY,LEWIS,21135,5883,4986,823,0.84753,0.13989,Republican
2020,KENTUCKY,KY,LINCOLN,21137,10913,8489,2254,0.77788,0.20654,Republican
2020,KENTUCKY,KY,LIVINGSTON,21139,5003,4010,939,0.80152,0.18769,Republican
2020,KENTUCKY,KY,LOGAN,21141,12346,9067,3094,0.73441,0.25061,Republican
2020,KENTUCKY,KY,LYON,21143,4228,3100,1092,0.73321,0.25828,Republican
2020,KENTUCKY,KY,MCCRACKEN,21145,33521,21820,11190,0.65094,0.33382,Republican
2020,KENTUCKY,KY,MCCREARY,21147,6435,5664,725,0.88019,0.11267,Republican
2020,KENTUCKY,KY,MCLEAN,21149,4782,3633,1074,0.75972,0.22459,Republican
2020,KENTUCKY,KY,MADISON,21151,43903,27353,15580,0.62303,0.35487,Republican
2020,KENTUCKY,KY,MAGOFFIN,21153,5446,4174,1213,0.76643,0.22273,Republican
2020,KENTUCKY,KY,MARION,21155,8928,6113,2722,0.6847,0.30488,Republican
2020,KENTUCKY,KY,MARSHALL,21157,17601,13297,4071,0.75547,0.23129,Republican
2020,KENTUCKY,KY,MARTIN,21159,3930,3496,403,0.88957,0.10254,Republican
2020,KENTUCKY,KY,MASON,21161,7958,5477,2362,0.68824,0.29681,Republican
2020,KENTUCKY,KY,MEADE,21163,14110,10184,3632,0.72176,0.25741,Republican
2020,KENTUCKY,KY,MENIFEE,21165,3102,2311,750,0.745,0.24178,Republican
2020,KENTUCKY,KY,MERCER,21167,11735,8506,3033,0.72484,0.25846,Republican
2020,KENTUCKY,KY,METCALFE,21169,5012,3959,975,0.7899,0.19453,Republican
2020,KENTUCKY,KY,MONROE,21171,5330,4628,657,0.86829,0.12326,Republican
2020,KENTUCKY,KY,MONTGOMERY,21173,12837,8993,3630,0.70055,0.28278,Republican
2020,KENTUCKY,KY,MORGAN,21175,5535,4297,1172,0.77633,0.21174,Republican
2020,KENTUCKY,KY,MUHLENBERG,21177,14229,10496,3544,0.73765,0.24907,Republican
2020,KENTUCKY,KY,NELSON,21179,23245,15703,7188,0.67554,0.30923,Republican
2020,KENTUCKY,KY,NICHOLAS,21181,3396,2408,955,0.70907,0.28121,Republican
2020,KENTUCKY,KY,OHIO,21183,11127,8582,2404,0.77128,0.21605,Republican
2020,KENTUCKY,KY,OLDHAM,21185,37936,22651,14504,0.59708,0.38233,Republican
2020,KENTUCKY,KY,OWEN,21187,5456,4292,1098,0.78666,0.20125,Republican
2020,KENTUCKY,KY,OWSLEY,21189,1895,1670,216,0.88127,0.11398,Republican
2020,KENTUCKY,KY,PENDLETON,21191,6925,5515,1322,0.79639,0.1909,Republican
2020,KENTUCKY,KY,PERRY,21193,10606,8118,2350,0.76542,0.22157,Republican
2020,KENTUCKY,KY,PIKE,21195,25368,20279,4862,0.79939,0.19166,Republican
2020,KENTUCKY,KY,POWELL,21197,5505,4041,1367,0.73406,0.24832,Republican
2020,KENTUCKY,KY,PULASKI,21199,31537,25441,5664,0.8067,0.1796,Republican
2020,KENTUCKY,KY,ROBERTSON,21201,1146,884,253,0.77138,0.22077,Republican
2020,KENTUCKY,KY,ROCKCASTLE,21203,7783,6577,1134,0.84505,0.1457,Republican
2020,KENTUCKY,KY,ROWAN,21205,10058,5994,3880,0.59594,0.38576,Republican
2020,KENTUCKY,KY,RUSSELL,21207,8939,7506,1329,0.83969,0.14867,Republican
2020,KENTUCKY,KY,SCOTT,21209,28950,17764,10564,0.61361,0.36491,Republican
2020,KENTUCKY,KY,SHELBY,21211,23542,15054,8076,0.63945,0.34305,Republican
2020,KENTUCKY,KY,SIMPSON,21213,8732,5888,2681,0.6743,0.30703,Republican
2020,KENTUCKY,KY,SPENCER,21215,11429,8737,2530,0.76446,0.22137,Republican
2020,KENTUCKY,KY,TAYLOR,21217,12510,9376,2961,0.74948,0.23669,Republican
2020,KENTUCKY,KY,TODD,21219,5351,4060,1202,0.75874,0.22463,Republican
2020,KENTUCKY,KY,TRIGG,21221,7375,5487,1791,0.744,0.24285,Republican
2020,KENTUCKY,KY,TRIMBLE,21223,4319,3227,1012,0.74716,0.23431,Republican
2020,KENTUCKY,KY,UNION,21225,6576,4965,1529,0.75502,0.23251,Republican
2020,KENTUCKY,KY,WARREN,21227,55351,31790,22477,0.57433,0.40608,Republican
2020,KENTUCKY,KY,WASHINGTON,21229,6223,4482,1644,0.72023,0.26418,Republican
2020,KENTUCKY,KY,WAYNE,21231,9240,7430,1700,0.80411,0.18398,Republican
2020,KENTUCKY,KY,WEBSTER,21233,5991,4506,1412,0.75213,0.23569,Republican
2020,KENTUCKY,KY,WHITLEY,21235,15347,12567,2552,0.81886,0.16629,Republican
2020,KENTUCKY,KY,WOLFE,21237,2979,2097,839,0.70393,0.28164,Republican
2020,KENTUCKY,KY,WOODFORD,21239,15211,8362,6530,0.54973,0.42929,Republican
2020,LOUISIANA,LA,ACADIA,22001,28425,22596,5443,0.79493,0.19149,Republican
2020,LOUISIANA,LA,ALLEN,22003,9810,7574,2108,0.77207,0.21488,Republican
2020,LOUISIANA,LA,ASCENSION,22005,62325,40687,20399,0.65282,0.3273,Republican
2020,LOUISIANA,LA,ASSUMPTION,22007,11235,7271,3833,0.64717,0.34117,Republican
2020,LOUISIANA,LA,AVOYELLES,22009,17292,12028,4979,0.69558,0.28794,Republican
2020,LOUISIANA,LA,BEAUREGARD,22011,16357,13575,2542,0.82992,0.15541,Republican
2020,LOUISIANA,LA,BIENVILLE,22013,7050,3891,3067,0.55191,0.43504,Republican
2020,LOUISIANA,LA,BOSSIER,22015,54655,38074,15662,0.69662,0.28656,Republican
2020,LOUISIANA,LA,CADDO,22017,104912,48021,55110,0.45773,0.5253,Democrat
2020,LOUISIANA,LA,CALCASIEU,22019,82663,55066,25982,0.66615,0.31431,Republican
2020,LOUISIANA,LA,CALDWELL,22021,4762,3976,745,0.83494,0.15645,Republican
2020,LOUISIANA,LA,CAMERON,22023,4039,3671,324,0.90889,0.08022,Republican
2020,LOUISIANA,LA,CATAHOULA,22025,4858,3541,1269,0.7289,0.26122,Republican
2020,LOUISIANA,LA,CLAIBORNE,22027,6580,3770,2731,0.57295,0.41505,Republican
2020,LOUISIANA,LA,CONCORDIA,22029,8828,5550,3177,0.62868,0.35988,Republican
2020,LOUISIANA,LA,DE SOTO,22031,14736,9112,5457,0.61835,0.37032,Republican
2020,LOUISIANA,LA,EAST BATON ROUGE,22033,208182,88420,115577,0.42472,0.55517,Democrat
2020,LOUISIANA,LA,EAST CARROLL,22035,3036,1080,1900,0.35573,0.62582,Democrat
2020,LOUISIANA,LA,EAST FELICIANA,22037,10509,6064,4280,0.57703,0.40727,Republican
2020,LOUISIANA,LA,EVANGELINE,22039,15412,11053,4158,0.71717,0.26979,Republican
2020,LOUISIANA,LA,FRANKLIN,22041,9720,6970,2658,0.71708,0.27346,Republican
2020,LOUISIANA,LA,GRANT,22043,9392,8117,1157,0.86425,0.12319,Republican
2020,LOUISIANA,LA,IBERIA,22045,32713,21251,11027,0.64962,0.33708,Republican
2020,LOUISIANA,LA,IBERVILLE,22047,16719,7893,8514,0.4721,0.50924,Democrat
2020,LOUISIANA,LA,JACKSON,22049,7632,5394,2143,0.70676,0.28079,Republican
2020,LOUISIANA,LA,JEFFERSON,22051,193733,105949,84477,0.54688,0.43605,Republican
2020,LOUISIANA,LA,JEFFERSON DAVIS,22053,14841,11423,3208,0.76969,0.21616,Republican
2020,LOUISIANA,LA,LAFAYETTE,22055,114521,72519,39685,0.63324,0.34653,Republican
2020,LOUISIANA,LA,LAFOURCHE,22057,45388,36024,8672,0.79369,0.19106,Republican
2020,LOUISIANA,LA,LA SALLE,22059,7077,6378,638,0.90123,0.09015,Republican
2020,LOUISIANA,LA,LINCOLN,22061,19275,11311,7559,0.58682,0.39217,Republican
2020,LOUISIANA,LA,LIVINGSTON,22063,65230,54877,9249,0.84128,0.14179,Republican
2020,LOUISIANA,LA,MADISON,22065,4670,1930,2654,0.41328,0.56831,Democrat
2020,LOUISIANA,LA,MOREHOUSE,22067,11574,6510,4946,0.56247,0.42734,Republican
2020,LOUISIANA,LA,NATCHITOCHES,22069,16554,9358,6896,0.5653,0.41658,Republican
2020,LOUISIANA,LA,ORLEANS,22071,177819,26664,147854,0.14995,0.83149,Democrat
2020,LOUISIANA,LA,OUACHITA,22073,69166,42255,25913,0.61092,0.37465,Republican
2020,LOUISIANA,LA,PLAQUEMINES,22075,11014,7412,3414,0.67296,0.30997,Republican
2020,LOUISIANA,LA,POINTE COUPEE,22077,12371,7503,4683,0.6065,0.37855,Republican
2020,LOUISIANA,LA,RAPIDES,22079,58865,38347,19475,0.65144,0.33084,Republican
2020,LOUISIANA,LA,RED RIVER,22081,4132,2413,1644,0.58398,0.39787,Republican
2020,LOUISIANA,LA,RICHLAND,22083,9940,6607,3225,0.66469,0.32445,Republican
2020,LOUISIANA,LA,SABINE,22085,10596,8776,1731,0.82824,0.16336,Republican
2020,LOUISIANA,LA,ST. BERNARD,22087,17650,11179,6151,0.63337,0.3485,Republican
2020,LOUISIANA,LA,ST. CHARLES,22089,28517,18233,9800,0.63937,0.34365,Republican
2020,LOUISIANA,LA,ST. HELENA,22091,6158,2714,3346,0.44073,0.54336,Democrat
2020,LOUISIANA,LA,ST. JAMES,22093,12590,5954,6510,0.47292,0.51708,Democrat
2020,LOUISIANA,LA,ST. JOHN THE BAPTIST,22095,21432,7538,13582,0.35172,0.63373,Democrat
2020,LOUISIANA,LA,ST. LANDRY,22097,41154,23171,17372,0.56303,0.42212,Republican
2020,LOUISIANA,LA,ST. MARTIN,22099,27038,18203,8439,0.67324,0.31212,Republican
2020,LOUISIANA,LA,ST. MARY,22101,23186,14811,8055,0.63879,0.34741,Republican
2020,LOUISIANA,LA,ST. TAMMANY,22103,140110,99666,37746,0.71134,0.2694,Republican
2020,LOUISIANA,LA,TANGIPAHOA,22105,57661,37806,18887,0.65566,0.32755,Republican
2020,LOUISIANA,LA,TENSAS,22107,2554,1197,1329,0.46868,0.52036,Democrat
2020,LOUISIANA,LA,TERREBONNE,22109,46240,34339,11198,0.74263,0.24217,Republican
2020,LOUISIANA,LA,UNION,22111,11201,8407,2654,0.75056,0.23694,Republican
2020,LOUISIANA,LA,VERMILION,22113,27324,21930,5009,0.80259,0.18332,Republican
2020,LOUISIANA,LA,VERNON,22115,17268,14107,2898,0.81694,0.16782,Republican
2020,LOUISIANA,LA,WASHINGTON,22117,19513,13307,5970,0.68196,0.30595,Republican
2020,LOUISIANA,LA,WEBSTER,22119,18216,11830,6172,0.64943,0.33882,Republican
2020,LOUISIANA,LA,WEST BATON ROUGE,22121,14097,7684,6200,0.54508,0.43981,Republican
2020,LOUISIANA,LA,WEST CARROLL,22123,5052,4317,710,0.85451,0.14054,Republican
2020,LOUISIANA,LA,WEST FELICIANA,22125,6268,3863,2298,0.61631,0.36662,Republican
2020,LOUISIANA,LA,WINN,22127,6225,4619,1543,0.74201,0.24787,Republican
2020,MAINE,ME,ANDROSCOGGIN,23001,59361,29268,27617,0.49305,0.46524,Republican
2020,MAINE,ME,AROOSTOOK,23003,36210,21080,13956,0.58216,0.38542,Republican
2020,MAINE,ME,CUMBERLAND,23005,195914,59584,128759,0.30413,0.65722,Democrat
2020,MAINE,ME,FRANKLIN,23007,17599,8754,8069,0.49741,0.45849,Republican
2020,MAINE,ME,HANCOCK,23009,35676,14982,19369,0.41995,0.54291,Democrat
2020,MAINE,ME,KENNEBEC,23011,72615,34721,34902,0.47815,0.48064,Democrat
2020,MAINE,ME,KNOX,23013,26032,9982,15110,0.38345,0.58044,Democrat
2020,MAINE,ME,LINCOLN,23015,23857,10256,12684,0.42989,0.53167,Democrat
2020,MAINE,ME,OXFORD,23017,33810,17698,14755,0.52345,0.43641,Republican
2020,MAINE,ME,PENOBSCOT,23019,86133,44825,37713,0.52042,0.43785,Republican
2020,MAINE,ME,PISCATAQUIS,23021,9996,6143,3517,0.61455,0.35184,Republican
2020,MAINE,ME,SAGADAHOC,23023,24280,9755,13528,0.40177,0.55717,Democrat
2020,MAINE,ME,SOMERSET,23025,27873,16644,10199,0.59714,0.36591,Republican
2020,MAINE,ME,WALDO,23027,24566,11196,12345,0.45575,0.50252,Democrat
2020,MAINE,ME,WASHINGTON,23029,17570,10194,6761,0.58019,0.3848,Republican
2020,MAINE,ME,YORK,23031,131042,54817,71189,0.41832,0.54325,Democrat
2020,MICHIGAN,MI,ALCONA,26001,7064,4848,2142,0.6863,0.30323,Republican
2020,MICHIGAN,MI,ALGER,26003,5128,3014,2053,0.58775,0.40035,Republican
2020,MICHIGAN,MI,ALLEGAN,26005,67094,41392,24449,0.61693,0.3644,Republican
2020,MICHIGAN,MI,ALPENA,26007,16969,10686,6000,0.62974,0.35359,Republican
2020,MICHIGAN,MI,ANTRIM,26009,15949,9748,5960,0.6112,0.37369,Republican
2020,MICHIGAN,MI,ARENAC,26011,8831,5928,2774,0.67127,0.31412,Republican
2020,MICHIGAN,MI,BARAGA,26013,4038,2512,1478,0.62209,0.36602,Republican
2020,MICHIGAN,MI,BARRY,26015,35905,23471,11797,0.6537,0.32856,Republican
2020,MICHIGAN,MI,BAY,26017,60255,33125,26151,0.54975,0.43401,Republican
2020,MICHIGAN,MI,BENZIE,26019,12262,6601,5480,0.53833,0.44691,Republican
2020,MICHIGAN,MI,BERRIEN,26021,82391,43519,37438,0.5282,0.45439,Republican
2020,MICHIGAN,MI,BRANCH,26023,20536,14064,6159,0.68485,0.29991,Republican
2020,MICHIGAN,MI,CALHOUN,26025,66281,36221,28877,0.54648,0.43568,Republican
2020,MICHIGAN,MI,CASS,26027,26216,16699,9130,0.63698,0.34826,Republican
2020,MICHIGAN,MI,CHARLEVOIX,26029,17000,9841,6939,0.57888,0.40818,Republican
2020,MICHIGAN,MI,CHEBOYGAN,26031,15868,10186,5437,0.64192,0.34264,Republican
2020,MICHIGAN,MI,CHIPPEWA,26033,17642,10681,6648,0.60543,0.37683,Republican
2020,MICHIGAN,MI,CLARE,26035,16281,10861,5199,0.6671,0.31933,Republican
2020,MICHIGAN,MI,CLINTON,26037,47927,25098,21968,0.52367,0.45836,Republican
2020,MICHIGAN,MI,CRAWFORD,26039,7861,5087,2672,0.64712,0.33991,Republican
2020,MICHIGAN,MI,DELTA,26041,21151,13207,7606,0.62441,0.3596,Republican
2020,MICHIGAN,MI,DICKINSON,26043,14589,9617,4744,0.6592,0.32518,Republican
2020,MICHIGAN,MI,EATON,26045,64327,31798,31299,0.49432,0.48656,Republican
2020,MICHIGAN,MI,EMMET,26047,22177,12135,9662,0.54719,0.43568,Republican
2020,MICHIGAN,MI,GENESEE,26049,221360,98714,119390,0.44594,0.53935,Democrat
2020,MICHIGAN,MI,GLADWIN,26051,14603,9893,4524,0.67746,0.3098,Republican
2020,MICHIGAN,MI,GOGEBIC,26053,8266,4600,3570,0.5565,0.43189,Republican
2020,MICHIGAN,MI,GRAND TRAVERSE,26055,60236,30502,28683,0.50637,0.47618,Republican
2020,MICHIGAN,MI,GRATIOT,26057,19127,12102,6693,0.63272,0.34992,Republican
2020,MICHIGAN,MI,HILLSDALE,26059,23302,17037,5883,0.73114,0.25247,Republican
2020,MICHIGAN,MI,HOUGHTON,26061,18501,10378,7750,0.56094,0.4189,Republican
2020,MICHIGAN,MI,HURON,26063,18437,12731,5490,0.69051,0.29777,Republican
2020,MICHIGAN,MI,INGHAM,26065,144550,47639,94212,0.32957,0.65176,Democrat
2020,MICHIGAN,MI,IONIA,26067,32209,20657,10901,0.64134,0.33845,Republican
2020,MICHIGAN,MI,IOSCO,26069,15363,9759,5373,0.63523,0.34974,Republican
2020,MICHIGAN,MI,IRON,26071,6789,4216,2493,0.621,0.36721,Republican
2020,MICHIGAN,MI,ISABELLA,26073,29421,14815,14072,0.50355,0.4783,Republican
2020,MICHIGAN,MI,JACKSON,26075,80861,47372,31995,0.58584,0.39568,Republican
2020,MICHIGAN,MI,KALAMAZOO,26077,143414,56823,83686,0.39622,0.58353,Democrat
2020,MICHIGAN,MI,KALKASKA,26079,10631,7436,3002,0.69946,0.28238,Republican
2020,MICHIGAN,MI,KENT,26081,361048,165741,187915,0.45906,0.52047,Democrat
2020,MICHIGAN,MI,KEWEENAW,26083,1557,862,672,0.55363,0.4316,Republican
2020,MICHIGAN,MI,LAKE,26085,6311,3946,2288,0.62526,0.36254,Republican
2020,MICHIGAN,MI,LAPEER,26087,52650,35482,16367,0.67392,0.31086,Republican
2020,MICHIGAN,MI,LEELANAU,26089,16900,7916,8795,0.4684,0.52041,Democrat
2020,MICHIGAN,MI,LENAWEE,26091,53375,31541,20918,0.59093,0.39191,Republican
2020,MICHIGAN,MI,LIVINGSTON,26093,127197,76982,48220,0.60522,0.3791,Republican
2020,MICHIGAN,MI,LUCE,26095,3001,2109,842,0.70277,0.28057,Republican
2020,MICHIGAN,MI,MACKINAC,26097,7015,4304,2632,0.61354,0.3752,Republican
2020,MICHIGAN,MI,MACOMB,26099,494256,263863,223952,0.53386,0.45311,Republican
2020,MICHIGAN,MI,MANISTEE,26101,14655,8321,6107,0.56779,0.41672,Republican
2020,MICHIGAN,MI,MARQUETTE,26103,37462,16286,20465,0.43473,0.54629,Democrat
2020,MICHIGAN,MI,MASON,26105,17254,10207,6802,0.59157,0.39423,Republican
2020,MICHIGAN,MI,MECOSTA,26107,21049,13267,7375,0.63029,0.35037,Republican
2020,MICHIGAN,MI,MENOMINEE,26109,12607,8117,4316,0.64385,0.34235,Republican
2020,MICHIGAN,MI,MIDLAND,26111,49088,27675,20493,0.56378,0.41747,Republican
2020,MICHIGAN,MI,MISSAUKEE,26113,8755,6648,1967,0.75934,0.22467,Republican
2020,MICHIGAN,MI,MONROE,26115,87148,52710,32975,0.60483,0.37838,Republican
2020,MICHIGAN,MI,MONTCALM,26117,32100,21815,9703,0.6796,0.30227,Republican
2020,MICHIGAN,MI,MONTMORENCY,26119,5859,4171,1628,0.7119,0.27786,Republican
2020,MICHIGAN,MI,MUSKEGON,26121,92444,45133,45643,0.48822,0.49374,Democrat
2020,MICHIGAN,MI,NEWAYGO,26123,27161,18857,7873,0.69427,0.28986,Republican
2020,MICHIGAN,MI,OAKLAND,26125,770351,325971,434148,0.42315,0.56357,Democrat
2020,MICHIGAN,MI,OCEANA,26127,14062,8892,4944,0.63234,0.35159,Republican
2020,MICHIGAN,MI,OGEMAW,26129,11907,8253,3475,0.69312,0.29185,Republican
2020,MICHIGAN,MI,ONTONAGON,26131,3804,2358,1391,0.61987,0.36567,Republican
2020,MICHIGAN,MI,OSCEOLA,26133,12329,8928,3214,0.72415,0.26069,Republican
2020,MICHIGAN,MI,OSCODA,26135,4874,3466,1342,0.71112,0.27534,Republican
2020,MICHIGAN,MI,OTSEGO,26137,14757,9779,4743,0.66267,0.32141,Republican
2020,MICHIGAN,MI,OTTAWA,26139,168713,100913,64705,0.59813,0.38352,Republican
2020,MICHIGAN,MI,PRESQUE ISLE,26141,8344,5342,2911,0.64022,0.34887,Republican
2020,MICHIGAN,MI,ROSCOMMON,26143,15018,9670,5166,0.64389,0.34399,Republican
2020,MICHIGAN,MI,SAGINAW,26145,103349,50785,51088,0.49139,0.49433,Democrat
2020,MICHIGAN,MI,ST. CLAIR,26147,92064,59185,31363,0.64287,0.34067,Republican
2020,MICHIGAN,MI,ST. JOSEPH,26149,27936,18127,9262,0.64888,0.33154,Republican
2020,MICHIGAN,MI,SANILAC,26151,22446,16194,5966,0.72146,0.26579,Republican
2020,MICHIGAN,MI,SCHOOLCRAFT,26153,4745,3090,1589,0.65121,0.33488,Republican
2020,MICHIGAN,MI,SHIAWASSEE,26155,39224,23149,15347,0.59017,0.39127,Republican
2020,MICHIGAN,MI,TUSCOLA,26157,29445,20297,8712,0.68932,0.29587,Republican
2020,MICHIGAN,MI,VAN BUREN,26159,39066,21591,16803,0.55268,0.43012,Republican
2020,MICHIGAN,MI,WASHTENAW,26161,216418,56241,157136,0.25987,0.72608,Democrat
2020,MICHIGAN,MI,WAYNE,26163,872469,264553,597170,0.30322,0.68446,Democrat
2020,MICHIGAN,MI,WEXFORD,26165,18265,12102,5838,0.66258,0.31963,Republican
2020,MINNESOTA,MN,AITKIN,27001,10025,6258,3607,0.62424,0.3598,Republican
2020,MINNESOTA,MN,ANOKA,27003,211132,104902,100893,0.49686,0.47787,Republican
2020,MINNESOTA,MN,BECKER,27005,19401,12438,6589,0.6411,0.33962,Republican
2020,MINNESOTA,MN,BELTRAMI,27007,24189,12188,11426,0.50387,0.47236,Republican
2020,MINNESOTA,MN,BENTON,27009,22260,14382,7280,0.64609,0.32704,Republican
2020,MINNESOTA,MN,BIG STONE,27011,2974,1863,1053,0.62643,0.35407,Republican
2020,MINNESOTA,MN,BLUE EARTH,27013,36051,16731,18330,0.46409,0.50845,Democrat
2020,MINNESOTA,MN,BROWN,27015,14635,9552,4753,0.65268,0.32477,Republican
2020,MINNESOTA,MN,CARLTON,27017,20369,9791,10098,0.48068,0.49575,Democrat
2020,MINNESOTA,MN,CARVER,27019,66361,34009,30774,0.51248,0.46374,Republican
2020,MINNESOTA,MN,CASS,27021,18289,11620,6342,0.63535,0.34677,Republican
2020,MINNESOTA,MN,CHIPPEWA,27023,6611,4250,2226,0.64287,0.33671,Republican
2020,MINNESOTA,MN,CHISAGO,27025,34570,21916,11806,0.63396,0.34151,Republican
2020,MINNESOTA,MN,CLAY,27027,32239,15043,16357,0.46661,0.50737,Democrat
2020,MINNESOTA,MN,CLEARWATER,27029,4708,3372,1260,0.71623,0.26763,Republican
2020,MINNESOTA,MN,COOK,27031,3806,1203,2496,0.31608,0.65581,Democrat
2020,MINNESOTA,MN,COTTONWOOD,27033,6107,4165,1834,0.682,0.30031,Republican
2020,MINNESOTA,MN,CROW WING,27035,40173,25676,13726,0.63914,0.34167,Republican
2020,MINNESOTA,MN,DAKOTA,27037,262259,109638,146155,0.41805,0.55729,Democrat
2020,MINNESOTA,MN,DODGE,27039,12187,7783,4079,0.63863,0.3347,Republican
2020,MINNESOTA,MN,DOUGLAS,27041,24165,15799,7868,0.6538,0.32559,Republican
2020,MINNESOTA,MN,FARIBAULT,27043,7914,5191,2531,0.65593,0.31981,Republican
2020,MINNESOTA,MN,FILLMORE,27045,12141,7301,4551,0.60135,0.37485,Republican
2020,MINNESOTA,MN,FREEBORN,27047,16818,9578,6889,0.56951,0.40962,Republican
2020,MINNESOTA,MN,GOODHUE,27049,28636,16052,11806,0.56055,0.41228,Republican
2020,MINNESOTA,MN,GRANT,27051,3654,2269,1300,0.62096,0.35577,Republican
2020,MINNESOTA,MN,HENNEPIN,27053,755969,205973,532623,0.27246,0.70456,Democrat
2020,MINNESOTA,MN,HOUSTON,27055,11440,6334,4853,0.55367,0.42421,Republican
2020,MINNESOTA,MN,HUBBARD,27057,12965,8202,4462,0.63263,0.34416,Republican
2020,MINNESOTA,MN,ISANTI,27059,24235,16491,7138,0.68046,0.29453,Republican
2020,MINNESOTA,MN,ITASCA,27061,26561,15239,10786,0.57374,0.40608,Republican
2020,MINNESOTA,MN,JACKSON,27063,5819,3948,1745,0.67847,0.29988,Republican
2020,MINNESOTA,MN,KANABEC,27065,9242,6278,2774,0.67929,0.30015,Republican
2020,MINNESOTA,MN,KANDIYOHI,27067,23367,14437,8440,0.61784,0.36119,Republican
2020,MINNESOTA,MN,KITTSON,27069,2639,1546,1006,0.58583,0.38121,Republican
2020,MINNESOTA,MN,KOOCHICHING,27071,6922,4131,2659,0.59679,0.38414,Republican
2020,MINNESOTA,MN,LAC QUI PARLE,27073,4040,2528,1446,0.62574,0.35792,Republican
2020,MINNESOTA,MN,LAKE,27075,7202,3393,3647,0.47112,0.50639,Democrat
2020,MINNESOTA,MN,LAKE OF THE WOODS,27077,2408,1704,671,0.70764,0.27865,Republican
2020,MINNESOTA,MN,LE SUEUR,27079,16818,10775,5672,0.64068,0.33726,Republican
2020,MINNESOTA,MN,LINCOLN,27081,3115,2121,937,0.6809,0.3008,Republican
2020,MINNESOTA,MN,LYON,27083,12893,7979,4634,0.61886,0.35942,Republican
2020,MINNESOTA,MN,MCLEOD,27085,20933,13986,6413,0.66813,0.30636,Republican
2020,MINNESOTA,MN,MAHNOMEN,27087,2304,1142,1112,0.49566,0.48264,Republican
2020,MINNESOTA,MN,MARSHALL,27089,5113,3721,1295,0.72775,0.25328,Republican
2020,MINNESOTA,MN,MARTIN,27091,11009,7480,3305,0.67944,0.30021,Republican
2020,MINNESOTA,MN,MEEKER,27093,13529,9359,3867,0.69177,0.28583,Republican
2020,MINNESOTA,MN,MILLE LACS,27095,14689,9952,4404,0.67751,0.29982,Republican
2020,MINNESOTA,MN,MORRISON,27097,19558,14821,4367,0.7578,0.22328,Republican
2020,MINNESOTA,MN,MOWER,27099,19345,10025,8899,0.51822,0.46002,Republican
2020,MINNESOTA,MN,MURRAY,27101,4896,3363,1449,0.68689,0.29596,Republican
2020,MINNESOTA,MN,NICOLLET,27103,19125,9018,9622,0.47153,0.50311,Democrat
2020,MINNESOTA,MN,NOBLES,27105,8715,5600,2933,0.64257,0.33655,Republican
2020,MINNESOTA,MN,NORMAN,27107,3441,1953,1404,0.56757,0.40802,Republican
2020,MINNESOTA,MN,OLMSTED,27109,91385,39692,49491,0.43434,0.54157,Democrat
2020,MINNESOTA,MN,OTTER TAIL,27111,36399,23800,11958,0.65386,0.32853,Republican
2020,MINNESOTA,MN,PENNINGTON,27113,7277,4532,2568,0.62278,0.35289,Republican
2020,MINNESOTA,MN,PINE,27115,16001,10256,5419,0.64096,0.33867,Republican
2020,MINNESOTA,MN,PIPESTONE,27117,4940,3553,1306,0.71923,0.26437,Republican
2020,MINNESOTA,MN,POLK,27119,15594,9865,5439,0.63262,0.34879,Republican
2020,MINNESOTA,MN,POPE,27121,7022,4417,2477,0.62902,0.35275,Republican
2020,MINNESOTA,MN,RAMSEY,27123,295977,77376,211620,0.26143,0.71499,Democrat
2020,MINNESOTA,MN,RED LAKE,27125,2196,1454,691,0.66211,0.31466,Republican
2020,MINNESOTA,MN,REDWOOD,27127,8284,5771,2355,0.69664,0.28428,Republican
2020,MINNESOTA,MN,RENVILLE,27129,8128,5467,2496,0.67261,0.30709,Republican
