"X1","X2","muhat","Vhat","X1_2","X2_2","X1_ln","X2_ln","X1_sqrt","X2_sqrt","X1_e","X2_e"
0,0.47,19.200645833708,104.565119603877,0,0.2209,0,0.385262400790645,0,0.685565460040104,1,1.59999419321736
0,0.48,18.7160195281735,99.3818507978677,0,0.2304,0,0.392042087776024,0,0.692820323027551,1,1.61607440219289
0,0.49,18.940781458396,64.5974065191419,0,0.2401,0,0.398776119957368,0,0.7,1,1.63231621995538
0,0.5,18.302602586648,76.6527464502292,0,0.25,0,0.405465108108164,0,0.707106781186548,1,1.64872127070013
0,0.51,18.483062689845,73.7740585815769,0,0.2601,0,0.412109650826833,0,0.714142842854285,1,1.66529119494589
0,0.52,19.7040226044575,110.954876281204,0,0.2704,0,0.418710334858185,0,0.721110255092798,1,1.68202764969889
0,0.53,19.0942680042245,86.3721042556561,0,0.2809,0,0.425267735404344,0,0.728010988928052,1,1.69893230861855
0,0.54,19.103311937797,73.5000741364617,0,0.2916,0,0.431782416425538,0,0.734846922834953,1,1.71600686218486
0,0.55,17.1379076595655,62.7022502339918,0,0.3025,0,0.438254930931155,0,0.741619848709566,1,1.7332530178674
0,0.56,18.278585965464,61.0889428630885,0,0.3136,0,0.444685821261446,0,0.748331477354788,1,1.7506725002961
0,0.57,18.4979329671,62.0971598707925,0,0.3249,0,0.451075619360217,0,0.754983443527075,1,1.76826705143374
0,0.58,17.80698136353,74.2285320825208,0,0.3364,0,0.457424847038875,0,0.761577310586391,1,1.78603843075007
0,0.59,19.5341059121095,102.665502411592,0,0.3481,0,0.46373401623214,0,0.768114574786861,1,1.80398841539786
0,0.6,18.4315231047355,90.4240646959902,0,0.36,0,0.470003629245736,0,0.774596669241483,1,1.82211880039051
0,0.61,18.109077684645,64.3699222545505,0,0.3721,0,0.476234178996372,0,0.781024967590665,1,1.84043139878164
0,0.62,17.9727127129845,56.1654949983091,0,0.3844,0,0.482426149244293,0,0.787400787401181,1,1.85892804184634
0,0.63,17.6828470691205,59.1999667362563,0,0.3969,0,0.488580014818671,0,0.793725393319377,1,1.87761057926434
0,0.64,17.361213656545,72.7327408295646,0,0.4096,0,0.494696241836107,0,0.8,1,1.89648087930495
0,0.65,16.3792312008505,50.6320175200837,0,0.4225,0,0.500775287912489,0,0.806225774829855,1,1.9155408290139
0,0.66,18.209271000162,83.2329914504128,0,0.4356,0,0.506817602368452,0,0.812403840463596,1,1.93479233440203
0,0.67,16.623573929493,59.3671483545921,0,0.4489,0,0.512823626428664,0,0.818535277187245,1,1.95423732063594
0,0.68,16.4440130569465,46.8669378595842,0,0.4624,0,0.518793793415168,0,0.824621125123532,1,1.97387773223045
0,0.69,17.195861331644,70.9595360932034,0,0.4761,0,0.524728528934982,0,0.830662386291807,1,1.99371553324308
0,0.7,16.8124802670405,57.3051632585144,0,0.49,0,0.53062825106217,0,0.836660026534076,1,2.01375270747048
0,0.71,17.512440327532,62.130116388603,0,0.5041,0,0.536493370514568,0,0.842614977317636,1,2.03399125864675
0,0.72,16.491974647273,51.1875833988327,0,0.5184,0,0.542324290825362,0,0.848528137423857,1,2.05443321064389
0,0.73,16.383295804782,58.7620481976115,0,0.5329,0,0.548121408509688,0,0.854400374531753,1,2.07508060767412
0,0.74,16.942514543052,60.4238591415271,0,0.5476,0,0.553885113226438,0,0.860232526704263,1,2.09593551449436
0,0.75,16.2701624439145,45.369818203494,0,0.5625,0,0.559615787935423,0,0.866025403784439,1,2.11700001661267
0,0.76,16.1825951617765,49.0287612975969,0,0.5776,0,0.56531380905006,0,0.871779788708135,1,2.13827622049682
0,0.77,15.7659724088035,55.730662372156,0,0.5929,0,0.570979546585738,0,0.877496438739212,1,2.15976625378492
0,0.78,15.0789624932075,47.9801779265681,0,0.6084,0,0.576613364303994,0,0.883176086632785,1,2.1814722654982
0,0.79,14.920019989742,47.564525861571,0,0.6241,0,0.582215619852664,0,0.888819441731559,1,2.20339642625594
0,0.8,14.438124719399,30.4806585334512,0,0.64,0,0.587786664902119,0,0.894427190999916,1,2.22554092849247
0,0.81,14.4619112642435,48.3579966307397,0,0.6561,0,0.593326845277734,0,0.9,1,2.24790798667647
0,0.82,13.9266221414945,38.5497069462873,0,0.6724,0,0.598836501088704,0,0.905538513813742,1,2.27049983753241
0,0.83,14.294251371031,34.1834033515303,0,0.6889,0,0.60431596685333,0,0.91104335791443,1,2.29331874026418
0,0.84,13.440264083592,41.8155194893243,0,0.7056,0,0.609765571620894,0,0.916515138991168,1,2.31636697678109
0,0.85,13.3575263710665,27.8602726422332,0,0.7225,0,0.615185639090233,0,0.921954445729289,1,2.33964685192599
0,0.86,13.011366434395,27.9851157783195,0,0.7396,0,0.62057648772511,0,0.92736184954957,1,2.36316069370579
0,0.87,12.376113963409,35.0562699459853,0,0.7569,0,0.625938430866495,0,0.932737905308881,1,2.38691085352428
0,0.88,12.7262990608535,33.0479857036398,0,0.7744,0,0.631271776841858,0,0.938083151964686,1,2.41089970641721
0,0.89,12.178869321325,25.5591936195768,0,0.7921,0,0.636576829071551,0,0.94339811320566,1,2.43512965128987
0,0.9,11.9656255686335,22.8242432478603,0,0.81,0,0.641853886172395,0,0.948683298050514,1,2.45960311115695
0,0.91,10.493218282826,20.2811722230889,0,0.8281,0,0.647103242058539,0,0.953939201416946,1,2.48432253338482
0,0.92,10.57059600712,16.2178629594047,0,0.8464,0,0.65232518603969,0,0.959166304662544,1,2.5092903899363
0,0.93,10.338071467217,23.5288936773315,0,0.8649,0,0.657520002916794,0,0.964365076099296,1,2.53450917761785
0,0.94,9.181705933075,14.4696226950298,0,0.8836,0,0.662687973075237,0,0.969535971483266,1,2.55998141832927
0,0.95,9.218630334561,16.3245753144016,0,0.9025,0,0.667829372575655,0,0.974679434480896,1,2.58570965931585
0,0.96,7.851959770485,8.25830738681839,0,0.9216,0,0.672944473242426,0,0.979795897113271,1,2.61169647342312
0,0.97,6.962313151878,5.78147695739074,0,0.9409,0,0.678033542749897,0,0.98488578017961,1,2.63794445935415
0,0.98,6.1673379486775,3.86965315060599,0,0.9604,0,0.683096844706444,0,0.989949493661167,1,2.66445624192942
0,0.99,4.8557824458785,1.72265593330379,0,0.9801,0,0.688134638736401,0,0.99498743710662,1,2.69123447234926
0.01,0,20.154638416544,81.9937708737003,1e-04,0,0.00995033085316809,0,0.1,0,1.01005016708417,1
0.01,0.01,20.5557514615815,94.6364582223641,1e-04,1e-04,0.00995033085316809,0.00995033085316809,0.1,0.1,1.01005016708417,1.01005016708417
0.01,0.02,20.8281805276795,117.999902280314,1e-04,4e-04,0.00995033085316809,0.0198026272961797,0.1,0.14142135623731,1.01005016708417,1.02020134002676
0.01,0.03,20.671232840966,97.7772356995294,1e-04,9e-04,0.00995033085316809,0.0295588022415444,0.1,0.173205080756888,1.01005016708417,1.03045453395352
0.01,0.04,20.6210352145335,123.29948871959,1e-04,0.0016,0.00995033085316809,0.0392207131532813,0.1,0.2,1.01005016708417,1.04081077419239
0.01,0.05,21.831193501504,137.374985526564,1e-04,0.0025,0.00995033085316809,0.048790164169432,0.1,0.223606797749979,1.01005016708417,1.05127109637602
0.01,0.06,20.711487204671,99.6516163868021,1e-04,0.0036,0.00995033085316809,0.0582689081239758,0.1,0.244948974278318,1.01005016708417,1.06183654654536
0.01,0.07,19.8886444529755,86.1856961085544,1e-04,0.0049,0.00995033085316809,0.0676586484738149,0.1,0.264575131106459,1.01005016708417,1.07250818125422
